rep,k,n_folds,auc_mean,auc_se,ap_mean,ap_se,logloss_mean,logloss_se,brier_mean,brier_se,bss_mean,bss_se
tfidf_svd3072,5,100,0.9843816169486184,0.0005827948951996233,0.8735855918115203,0.002655959811583198,0.05987371338029304,0.0006662404703066699,0.014723165589330194,0.0001901761463910732,0.6805010515554621,0.004157590256103091
tfidf_svd3072,10,100,0.9874947704409297,0.0004814497621142785,0.8954964344711085,0.002245832907427829,0.053411302769642365,0.0006093042013376039,0.013143838491380358,0.00017362731844152365,0.7147680276628654,0.0037974027071594717
tfidf_svd3072,20,100,0.9887691039097439,0.00045518065210314363,0.9066635113513136,0.002046181766942064,0.05017447532493457,0.0005720504391935064,0.012240279431558629,0.0001635226750588972,0.7343782387802835,0.003573361857799628
tfidf_svd3072,50,100,0.9896908822139197,0.0004045139962506344,0.9159153241719374,0.001929290541759647,0.04854060685198007,0.0006564491534911713,0.011760745299073151,0.00018914256707998963,0.7447884996383423,0.004124286047166
tfidf_svd3072,100,100,0.9895448220782451,0.0004214938552655101,0.919309454538179,0.001920765161147987,0.050363540190275655,0.0007261787446105413,0.01208458739275886,0.00020566606895071208,0.7377718737528715,0.004476120737877387
