rep,k,n_folds,auc_mean,auc_se,ap_mean,ap_se,logloss_mean,logloss_se,brier_mean,brier_se,bss_mean,bss_se
tfidf,5,100,0.9854933887810167,0.0004922610261302367,0.8757196137304087,0.0025808021375947196,0.05936619399630043,0.0006981200198546954,0.014756741559058253,0.00019805652135808632,0.6797742141692886,0.004327228882868052
tfidf,10,100,0.9886145015945007,0.00042391126636489386,0.8970079182445778,0.0022963334381068687,0.05290790421149927,0.000658824305460153,0.013274148548773547,0.00018388933145377677,0.7119413347746151,0.004019380559937197
tfidf,20,100,0.9899517396164422,0.00039434505662159873,0.9084266372751173,0.0021955327414335175,0.04899782212853288,0.0006537629783414347,0.012268405280262351,0.0001804112952571225,0.7337679154845844,0.0039390428994782595
tfidf,50,100,0.9913896934166935,0.0003222993321041055,0.9206320873870365,0.0018891679880739562,0.04472820592311035,0.0005913089560442861,0.011182562538971928,0.00016829231013739142,0.757341039026867,0.003664784391209453
tfidf,100,100,0.9921024715648883,0.0003125113412505,0.9279359597172956,0.0017639894047360826,0.0419050519887291,0.0005729461347636168,0.010410852848819334,0.0001652332764082397,0.7740961841908696,0.0035931183777133738
